Entity,Code,Year,Wheat yield
Ethiopia (former),OWID_ERE,1982,1.0317
Ethiopia (former),OWID_ERE,1983,1.2838001
Ethiopia (former),OWID_ERE,1984,1.0646
Ethiopia (former),OWID_ERE,1985,1.0233
Ethiopia (former),OWID_ERE,1986,0.99600005
Ethiopia (former),OWID_ERE,1987,1.1665001
Ethiopia (former),OWID_ERE,1988,1.1838001
Ethiopia (former),OWID_ERE,1989,1.2352
Ethiopia (former),OWID_ERE,1990,1.3201001
Ethiopia (former),OWID_ERE,1991,1.4115001
Ethiopia (former),OWID_ERE,1992,1.3497
Europe,,1961,1.2498529
Europe,,1962,1.3203229
Europe,,1963,1.0930641
Europe,,1964,1.3445983
Europe,,1965,1.2407058
Europe,,1966,1.6005969
Europe,,1967,1.5260799
Europe,,1968,1.6685135
Europe,,1969,1.5553811
Europe,,1970,1.7284906
Europe,,1971,1.8906685
Europe,,1972,1.8790692
Europe,,1973,2.0609195
Europe,,1974,1.939129
Europe,,1975,1.5901331
Europe,,1976,2.042305
Europe,,1977,1.938078
Europe,,1978,2.328557
Europe,,1979,2.0320654
Europe,,1980,2.1835756
Europe,,1981,1.9925497
Europe,,1982,2.1778579
Europe,,1983,2.2681713
Europe,,1984,2.4663749
Europe,,1985,2.4119337
Europe,,1986,2.647856
Europe,,1987,2.6099045
Europe,,1988,2.689263
Europe,,1989,2.8448126
Europe,,1990,3.077942
Europe,,1991,2.7896225
Europe,,1992,3.1959913
Europe,,1993,3.1963844
Europe,,1994,3.1156378
Europe,,1995,3.1456473
Europe,,1996,3.1850753
Europe,,1997,3.2994728
Europe,,1998,3.3863752
Europe,,1999,3.2866604
Europe,,2000,3.3201597
Europe,,2001,3.4589298
Europe,,2002,3.5122046
Europe,,2003,3.239937
Europe,,2004,3.8591022
Europe,,2005,3.4945297
Europe,,2006,3.466638
Europe,,2007,3.3776755
Europe,,2008,4.0243526
Europe,,2009,3.7415423
Europe,,2010,3.6079357
Europe,,2011,3.7790456
Europe,,2012,3.5531032
Europe,,2013,3.9069097
Europe,,2014,4.2445946
Europe,,2015,4.1877956
Europe,,2016,4.028582
Europe,,2017,4.401447
Europe,,2018,3.9952097
Europe,,2019,4.265476
Europe,,2020,4.1407094
Europe,,2021,4.282964
Europe,,2022,4.5139723
Europe,,2023,4.37906
Europe (FAO),,1961,1.2562
Europe (FAO),,1962,1.3269001
Europe (FAO),,1963,1.0997
Europe (FAO),,1964,1.3518001
Europe (FAO),,1965,1.2469001
Europe (FAO),,1966,1.6035001
Europe (FAO),,1967,1.5323001
Europe (FAO),,1968,1.6744001
Europe (FAO),,1969,1.5608001
Europe (FAO),,1970,1.7340001
Europe (FAO),,1971,1.8973001
Europe (FAO),,1972,1.8864001
Europe (FAO),,1973,2.0696
Europe (FAO),,1974,1.9479002
Europe (FAO),,1975,1.5951
Europe (FAO),,1976,2.0484
Europe (FAO),,1977,1.9432
Europe (FAO),,1978,2.3351002
Europe (FAO),,1979,2.0396001
Europe (FAO),,1980,2.1891003
Europe (FAO),,1981,1.9995
Europe (FAO),,1982,2.1859
Europe (FAO),,1983,2.276
Europe (FAO),,1984,2.4773002
Europe (FAO),,1985,2.4217
Europe (FAO),,1986,2.6585002
Europe (FAO),,1987,2.6182
Europe (FAO),,1988,2.6996002
Europe (FAO),,1989,2.8562
Europe (FAO),,1990,3.0867002
Europe (FAO),,1991,2.8012002
Europe (FAO),,1992,3.2087002
Europe (FAO),,1993,3.2110002
Europe (FAO),,1994,3.1324
Europe (FAO),,1995,3.1611001
Europe (FAO),,1996,3.2072
Europe (FAO),,1997,3.3165002
Europe (FAO),,1998,3.4066002
Europe (FAO),,1999,3.3041003
Europe (FAO),,2000,3.3203
Europe (FAO),,2001,3.4591002
Europe (FAO),,2002,3.5123003
Europe (FAO),,2003,3.2401001
Europe (FAO),,2004,3.8594
Europe (FAO),,2005,3.4947002
Europe (FAO),,2006,3.4668002
Europe (FAO),,2007,3.3778002
Europe (FAO),,2008,4.0246005
Europe (FAO),,2009,3.7417002
Europe (FAO),,2010,3.6081002
Europe (FAO),,2011,3.7793002
Europe (FAO),,2012,3.5532
Europe (FAO),,2013,3.9071002
Europe (FAO),,2014,4.2450004
Europe (FAO),,2015,4.188
Europe (FAO),,2016,4.0290003
Europe (FAO),,2017,4.4018
Europe (FAO),,2018,3.9956002
Europe (FAO),,2019,4.2657003
Europe (FAO),,2020,4.1410003
Europe (FAO),,2021,4.2834
Europe (FAO),,2022,4.5144
Europe (FAO),,2023,4.3795004
European Union (27),,1961,1.8074001
European Union (27),,1962,2.0533001
European Union (27),,1963,1.8971001
European Union (27),,1964,2.0443
European Union (27),,1965,2.2789
European Union (27),,1966,2.1414
European Union (27),,1967,2.5365002
European Union (27),,1968,2.4986002
European Union (27),,1969,2.4308002
European Union (27),,1970,2.3681002
European Union (27),,1971,2.8358002
European Union (27),,1972,2.8992002
European Union (27),,1973,3.0253003
European Union (27),,1974,3.1755002
European Union (27),,1975,2.969
European Union (27),,1976,3.1022
European Union (27),,1977,3.1536002
European Union (27),,1978,3.5088003
European Union (27),,1979,3.2572
European Union (27),,1980,3.6529
European Union (27),,1981,3.5086002
European Union (27),,1982,3.7683003
European Union (27),,1983,3.6073003
European Union (27),,1984,4.5206003
European Union (27),,1985,4.0834002
European Union (27),,1986,4.039
European Union (27),,1987,4.1146
European Union (27),,1988,4.4464
European Union (27),,1989,4.4672003
European Union (27),,1990,4.6161003
European Union (27),,1991,4.6927004
European Union (27),,1992,4.2829003
European Union (27),,1993,4.2676005
European Union (27),,1994,4.4193
European Union (27),,1995,4.4316
European Union (27),,1996,4.6613
European Union (27),,1997,4.5368
European Union (27),,1998,4.9144
European Union (27),,1999,4.7106004
European Union (27),,2000,4.7261004
European Union (27),,2001,4.6342006
European Union (27),,2002,4.7257004
European Union (27),,2003,4.322
European Union (27),,2004,5.4389
European Union (27),,2005,4.9004
European Union (27),,2006,4.8484
European Union (27),,2007,4.6552005
European Union (27),,2008,5.4385004
European Union (27),,2009,5.2110004
European Union (27),,2010,5.0678
European Union (27),,2011,5.1468
European Union (27),,2012,5.0559
European Union (27),,2013,5.4586005
European Union (27),,2014,5.6742005
European Union (27),,2015,5.8138
European Union (27),,2016,5.1684003
European Union (27),,2017,5.6776004
European Union (27),,2018,5.2422004
European Union (27),,2019,5.7587004
European Union (27),,2020,5.5505004
European Union (27),,2021,5.7393003
European Union (27),,2022,5.5467005
European Union (27),,2023,5.5086
Finland,FIN,1961,1.9436
Finland,FIN,1962,1.4753001
Finland,FIN,1963,1.6625
Finland,FIN,1964,1.7238002
Finland,FIN,1965,1.8746
Finland,FIN,1966,1.7615001
Finland,FIN,1967,2.0111
Finland,FIN,1968,2.1417
Finland,FIN,1969,2.3656
Finland,FIN,1970,2.3322
Finland,FIN,1971,2.5630002
Finland,FIN,1972,2.5862
Finland,FIN,1973,2.4614
Finland,FIN,1974,2.7307
Finland,FIN,1975,2.8405
Finland,FIN,1976,2.9772
Finland,FIN,1977,2.3148003
Finland,FIN,1978,2.0813003
Finland,FIN,1979,2.1029
Finland,FIN,1980,2.8697002
Finland,FIN,1981,2.184
Finland,FIN,1982,3.0469
Finland,FIN,1983,3.443
Finland,FIN,1984,3.1058002
Finland,FIN,1985,3.0070002
Finland,FIN,1986,3.1912
Finland,FIN,1987,2.0208
Finland,FIN,1988,2.6038
Finland,FIN,1989,3.3487
Finland,FIN,1990,3.4847002
Finland,FIN,1991,3.6391003
Finland,FIN,1992,2.4152
Finland,FIN,1993,3.6212
Finland,FIN,1994,3.7953002
Finland,FIN,1995,3.7686002
Finland,FIN,1996,4.0827003
Finland,FIN,1997,3.7188003
Finland,FIN,1998,2.8929
Finland,FIN,1999,2.1589
Finland,FIN,2000,3.6007001
Finland,FIN,2001,3.3811002
Finland,FIN,2002,3.2585
Finland,FIN,2003,3.5494
Finland,FIN,2004,3.4738002
Finland,FIN,2005,3.7304
Finland,FIN,2006,3.5575001
Finland,FIN,2007,3.9329002
Finland,FIN,2008,3.6408002
Finland,FIN,2009,4.1027
Finland,FIN,2010,3.4299002
Finland,FIN,2011,3.8469
Finland,FIN,2012,3.9028003
Finland,FIN,2013,3.8215
Finland,FIN,2014,4.0696
Finland,FIN,2015,4.103
Finland,FIN,2016,3.8303003
Finland,FIN,2017,4.1276
Finland,FIN,2018,2.8211002
Finland,FIN,2019,4.6264
Finland,FIN,2020,3.4538002
Finland,FIN,2021,3.2352002
Finland,FIN,2022,3.8437002
Finland,FIN,2023,3.2686002
France,FRA,1850,0.7
France,FRA,1911,1.3100001
France,FRA,1934,1.4100001
France,FRA,1950,1.8299999
France,FRA,1961,2.3950002
France,FRA,1962,3.0752
France,FRA,1963,2.6624
France,FRA,1964,3.1534
France,FRA,1965,3.2655
France,FRA,1966,2.8296003
France,FRA,1967,3.6365001
France,FRA,1968,3.6641002
France,FRA,1969,3.5809
France,FRA,1970,3.4223
France,FRA,1971,3.8614001
France,FRA,1972,4.5698
France,FRA,1973,4.5067005
France,FRA,1974,4.5844
France,FRA,1975,3.8734
France,FRA,1976,3.7722
France,FRA,1977,4.2303
France,FRA,1978,5.0323
France,FRA,1979,4.782
France,FRA,1980,5.181
France,FRA,1981,5.011
France,FRA,1982,5.236
France,FRA,1983,5.1274
France,FRA,1984,6.4597006
France,FRA,1985,5.9999003
France,FRA,1986,5.4487004
France,FRA,1987,5.5584
France,FRA,1988,6.1509004
France,FRA,1989,6.3480005
France,FRA,1990,6.4787006
France,FRA,1991,6.6764
France,FRA,1992,6.3992004
France,FRA,1993,6.4739003
France,FRA,1994,6.6685004
France,FRA,1995,6.5079
France,FRA,1996,7.1361003
France,FRA,1997,6.6288
France,FRA,1998,7.6063004
France,FRA,1999,7.2395005
France,FRA,2000,7.1175003
France,FRA,2001,6.6169004
France,FRA,2002,7.4455004
France,FRA,2003,6.2500005
France,FRA,2004,7.5788
France,FRA,2005,6.9887004
France,FRA,2006,6.7414002
France,FRA,2007,6.2542005
France,FRA,2008,7.1018
France,FRA,2009,7.4478
France,FRA,2010,7.0405
France,FRA,2011,6.6563
France,FRA,2012,7.151201
France,FRA,2013,7.2656
France,FRA,2014,7.353
France,FRA,2015,7.8008003
France,FRA,2016,5.2896004
France,FRA,2017,7.2538
France,FRA,2018,6.768
France,FRA,2019,7.7428
France,FRA,2020,6.6776004
France,FRA,2021,6.9284
France,FRA,2022,6.996701
France,FRA,2023,7.2016006
Georgia,GEO,1992,1.7674001
Georgia,GEO,1993,1.4250001
Georgia,GEO,1994,1.3244001
Georgia,GEO,1995,1.3032
Georgia,GEO,1996,1.4039001
Georgia,GEO,1997,1.7109001
Georgia,GEO,1998,1.0872
Georgia,GEO,1999,2.0325
Georgia,GEO,2000,1.0430001
Georgia,GEO,2001,2.6883001
Georgia,GEO,2002,1.6984001
Georgia,GEO,2003,1.9347
Georgia,GEO,2004,1.8165001
Georgia,GEO,2005,1.9889001
Georgia,GEO,2006,1.2469001
Georgia,GEO,2007,1.6682
Georgia,GEO,2008,1.6834002
Georgia,GEO,2009,1.0737
Georgia,GEO,2010,1.0189
Georgia,GEO,2011,2.0684
Georgia,GEO,2012,1.6989001
Georgia,GEO,2013,1.8367001
Georgia,GEO,2014,1.3533001
Georgia,GEO,2015,2.5791001
Georgia,GEO,2016,2.5732
Georgia,GEO,2017,2.2149
Georgia,GEO,2018,2.4734
Georgia,GEO,2019,2.3341002
Georgia,GEO,2020,2.2022002
Georgia,GEO,2021,2.7018
Georgia,GEO,2022,2.8509
Georgia,GEO,2023,2.6391003
Germany,DEU,1850,0.98999995
Germany,DEU,1911,2.42
Germany,DEU,1934,2
Germany,DEU,1950,2.6200001
Germany,DEU,1961,2.8607001
Germany,DEU,1962,3.3898003
Germany,DEU,1963,3.3934
Germany,DEU,1964,3.4845002
Germany,DEU,1965,3.2321002
Germany,DEU,1966,3.2325
Germany,DEU,1967,4.0216002
Germany,DEU,1968,4.2162004
Germany,DEU,1969,3.8877
Germany,DEU,1970,3.7264001
Germany,DEU,1971,4.4229
Germany,DEU,1972,4.038
Germany,DEU,1973,4.3477006
Germany,DEU,1974,4.6257005
Germany,DEU,1975,4.3188
Germany,DEU,1976,3.9344
Germany,DEU,1977,4.3553
Germany,DEU,1978,4.8869
Germany,DEU,1979,4.7776003
Germany,DEU,1980,4.7389
Germany,DEU,1981,4.8797007
Germany,DEU,1982,5.2433
Germany,DEU,1983,5.2084002
Germany,DEU,1984,5.9331
Germany,DEU,1985,5.8295
Germany,DEU,1986,6.0919003
Germany,DEU,1987,5.7757006
Germany,DEU,1988,6.2266
Germany,DEU,1989,5.6815004
Germany,DEU,1990,6.2734003
Germany,DEU,1991,6.7712007
Germany,DEU,1992,5.9811006
Germany,DEU,1993,6.5841002
Germany,DEU,1994,6.7684
Germany,DEU,1995,6.8882008
Germany,DEU,1996,7.2932005
Germany,DEU,1997,7.2902007
Germany,DEU,1998,7.2035003
Germany,DEU,1999,7.5411005
Germany,DEU,2000,7.2826004
Germany,DEU,2001,7.8827004
Germany,DEU,2002,6.9056005
Germany,DEU,2003,6.4985003
Germany,DEU,2004,8.1716
Germany,DEU,2005,7.4651003
Germany,DEU,2006,7.2007008
Germany,DEU,2007,6.9611006
Germany,DEU,2008,8.0873
Germany,DEU,2009,7.8091006
Germany,DEU,2010,7.2120004
Germany,DEU,2011,7.0139003
Germany,DEU,2012,7.3312006
Germany,DEU,2013,7.9979005
Germany,DEU,2014,8.6296
Germany,DEU,2015,8.087701
Germany,DEU,2016,7.6409
Germany,DEU,2017,7.6443
Germany,DEU,2018,6.6737003
Germany,DEU,2019,7.3964005
Germany,DEU,2020,7.8195004
Germany,DEU,2021,7.3015003
Germany,DEU,2022,7.5773
Germany,DEU,2023,7.4318004
Greece,GRC,1850,0.45999998
Greece,GRC,1911,0.98
Greece,GRC,1934,0.91999996
Greece,GRC,1950,1.02
Greece,GRC,1961,1.3026
Greece,GRC,1962,1.4433001
Greece,GRC,1963,1.3142
Greece,GRC,1964,1.6530001
Greece,GRC,1965,1.6469
Greece,GRC,1966,1.784
Greece,GRC,1967,1.8419001
Greece,GRC,1968,1.4284
Greece,GRC,1969,1.5986
Greece,GRC,1970,1.9806001
Greece,GRC,1971,1.9926001
Greece,GRC,1972,1.9977001
Greece,GRC,1973,1.9905001
Greece,GRC,1974,2.3504
Greece,GRC,1975,2.2919
Greece,GRC,1976,2.5521002
Greece,GRC,1977,1.8813001
Greece,GRC,1978,2.7213001
Greece,GRC,1979,2.4301002
Greece,GRC,1980,2.9348001
Greece,GRC,1981,2.7556002
Greece,GRC,1982,2.8778002
Greece,GRC,1983,2.0925002
Greece,GRC,1984,2.6713002
Greece,GRC,1985,2.0464
Greece,GRC,1986,2.6311002
Greece,GRC,1987,2.5971003
Greece,GRC,1988,2.8152
Greece,GRC,1989,3.0163002
Greece,GRC,1990,1.9332
Greece,GRC,1991,3.1183002
Greece,GRC,1992,2.4315002
Greece,GRC,1993,2.2952
Greece,GRC,1994,2.7510002
Greece,GRC,1995,2.6341002
Greece,GRC,1996,2.4149
Greece,GRC,1997,2.4172
Greece,GRC,1998,2.4379
Greece,GRC,1999,2.391
Greece,GRC,2000,2.6666002
Greece,GRC,2001,2.5096002
Greece,GRC,2002,2.3432
Greece,GRC,2003,2.0076
Greece,GRC,2004,2.4757001
Greece,GRC,2005,2.4058
Greece,GRC,2006,2.2859
Greece,GRC,2007,2.2353
Greece,GRC,2008,2.7769
Greece,GRC,2009,2.7436001
Greece,GRC,2010,2.6044
Greece,GRC,2011,2.7004
Greece,GRC,2012,2.6650002
Greece,GRC,2013,2.7777002
Greece,GRC,2014,2.7466002
Greece,GRC,2015,2.9050002
Greece,GRC,2016,2.8928
Greece,GRC,2017,2.9284
Greece,GRC,2018,2.6526003
Greece,GRC,2019,2.7939
Greece,GRC,2020,3.0773003
Greece,GRC,2021,2.8203
Greece,GRC,2022,2.9171002
Greece,GRC,2023,2.9193
Guatemala,GTM,1961,0.73190004
Guatemala,GTM,1962,0.82000005
Guatemala,GTM,1963,0.9371
Guatemala,GTM,1964,0.9304001
Guatemala,GTM,1965,0.99140006
Guatemala,GTM,1966,0.95800006
Guatemala,GTM,1967,0.8687
Guatemala,GTM,1968,1.0975001
Guatemala,GTM,1969,1.0313001
Guatemala,GTM,1970,1.1003001
Guatemala,GTM,1971,1.2242
Guatemala,GTM,1972,1.3695
Guatemala,GTM,1973,1.6853001
Guatemala,GTM,1974,1.1764001
Guatemala,GTM,1975,1.1757
Guatemala,GTM,1976,1.3055
Guatemala,GTM,1977,1.2445
Guatemala,GTM,1978,1.1377
Guatemala,GTM,1979,1.5715001
Guatemala,GTM,1980,1.4615
Guatemala,GTM,1981,1.7556001
Guatemala,GTM,1982,1.6413001
Guatemala,GTM,1983,2.0976002
Guatemala,GTM,1984,2.8168
Guatemala,GTM,1985,1.7079
Guatemala,GTM,1986,1.9986001
Guatemala,GTM,1987,2.0026
Guatemala,GTM,1988,1.9966
Guatemala,GTM,1989,1.9993001
Guatemala,GTM,1990,1.9983002
Guatemala,GTM,1991,2.0124002
Guatemala,GTM,1992,2
Guatemala,GTM,1993,1.9924002
Guatemala,GTM,1994,2.1025002
Guatemala,GTM,1995,2.0987
Guatemala,GTM,1996,2.102
Guatemala,GTM,1997,2.0408
Guatemala,GTM,1998,1.9721
Guatemala,GTM,1999,1.9633001
Guatemala,GTM,2000,2.0934
Guatemala,GTM,2001,2.9638002
Guatemala,GTM,2002,1.9146
Guatemala,GTM,2003,2.0249002
Guatemala,GTM,2004,2.0184002
Guatemala,GTM,2005,2.1288002
Guatemala,GTM,2006,2.2712
Guatemala,GTM,2007,2.2229
Guatemala,GTM,2008,2.4013002
Guatemala,GTM,2009,2.2131002
Guatemala,GTM,2010,2.0574
Guatemala,GTM,2011,2.0509
Guatemala,GTM,2012,2.1677
Guatemala,GTM,2013,2.0240002
Guatemala,GTM,2014,2.1771002
Guatemala,GTM,2015,2.1255002
Guatemala,GTM,2016,2.1288002
Guatemala,GTM,2017,2.1267002
Guatemala,GTM,2018,2.1091
Guatemala,GTM,2019,2.1451
Guatemala,GTM,2020,2.147
Guatemala,GTM,2021,2.1396003
High-income countries,,1961,1.5236635
High-income countries,,1962,1.7751534
High-income countries,,1963,1.7571474
High-income countries,,1964,1.775745
High-income countries,,1965,1.8771712
High-income countries,,1966,1.9163619
High-income countries,,1967,1.8534889
High-income countries,,1968,1.9762381
High-income countries,,1969,2.0343442
High-income countries,,1970,2.099639
High-income countries,,1971,2.3332992
High-income countries,,1972,2.2530801
High-income countries,,1973,2.2858167
High-income countries,,1974,2.2240052
High-income countries,,1975,2.2421112
High-income countries,,1976,2.2950194
High-income countries,,1977,2.2475407
High-income countries,,1978,2.5365303
High-income countries,,1979,2.3930085
High-income countries,,1980,2.447513
High-income countries,,1981,2.5005088
High-income countries,,1982,2.5615747
High-income countries,,1983,2.716882
High-income countries,,1984,2.9446533
High-income countries,,1985,2.7473958
High-income countries,,1986,2.8089051
High-income countries,,1987,2.879874
High-income countries,,1988,2.8243887
High-income countries,,1989,2.8976603
High-income countries,,1990,3.1613517
High-income countries,,1991,3.107636
High-income countries,,1992,2.7782798
High-income countries,,1993,2.755786
High-income countries,,1994,2.7504804
High-income countries,,1995,2.6823606
High-income countries,,1996,2.8272576
High-income countries,,1997,2.9150248
High-income countries,,1998,3.0159419
High-income countries,,1999,3.0044127
High-income countries,,2000,3.0291753
High-income countries,,2001,2.960092
High-income countries,,2002,3.0002158
High-income countries,,2003,2.8107386
High-income countries,,2004,3.327397
High-income countries,,2005,3.0835733
High-income countries,,2006,3.074067
High-income countries,,2007,2.9007201
High-income countries,,2008,3.3390617
High-income countries,,2009,3.2451022
High-income countries,,2010,3.2052495
High-income countries,,2011,3.325896
High-income countries,,2012,3.237627
High-income countries,,2013,3.4700663
High-income countries,,2014,3.5829315
High-income countries,,2015,3.542761
High-income countries,,2016,3.644762
High-income countries,,2017,3.8830078
High-income countries,,2018,3.5550492
High-income countries,,2019,3.7666237
High-income countries,,2020,3.678053
High-income countries,,2021,3.6266706
High-income countries,,2022,4.003362
High-income countries,,2023,3.8820415
Honduras,HND,1961,0.7824001
Honduras,HND,1962,0.80840003
Honduras,HND,1963,0.8295
Honduras,HND,1964,0.80340004
Honduras,HND,1965,0.8771
Honduras,HND,1966,0.8762001
Honduras,HND,1967,0.87420005
Honduras,HND,1968,0.87990004
Honduras,HND,1969,0.8295
Honduras,HND,1970,0.8295
Honduras,HND,1971,0.85260004
Honduras,HND,1972,0.87500006
Honduras,HND,1973,0.87500006
Honduras,HND,1974,0.83330005
Honduras,HND,1975,0.83330005
Honduras,HND,1976,0.83330005
Honduras,HND,1977,0.83330005
Honduras,HND,1978,1
Honduras,HND,1979,0.7778
Honduras,HND,1980,0.7778
Honduras,HND,1981,0.63640004
Honduras,HND,1982,0.63640004
Honduras,HND,1983,0.59090006
Honduras,HND,1984,0.59090006
Honduras,HND,1985,0.6
Honduras,HND,1986,0.6
Honduras,HND,1987,0.59090006
Honduras,HND,1988,0.56670004
Honduras,HND,1989,0.5833
Honduras,HND,1990,0.57690006
Honduras,HND,1991,0.58150005
Honduras,HND,1992,0.5926
Honduras,HND,1993,0.5821
Honduras,HND,1994,0.6071
Honduras,HND,1995,0.59470004
Honduras,HND,1996,0.60040003
Honduras,HND,1997,0.66670007
Honduras,HND,1998,0.5
Honduras,HND,1999,0.47500002
Honduras,HND,2000,0.52570003
Honduras,HND,2001,0.53020006
Honduras,HND,2002,0.53040004
Honduras,HND,2003,0.5
Honduras,HND,2004,0.5273
Honduras,HND,2005,0.53120005
Honduras,HND,2006,0.5353
Honduras,HND,2007,0.5395
Honduras,HND,2008,0.5438
Honduras,HND,2009,0.57500005
Honduras,HND,2010,0.5508
Honduras,HND,2011,0.5421
Honduras,HND,2012,0.5488
Honduras,HND,2013,0.55
Honduras,HND,2014,0.5421
Honduras,HND,2015,0.54080003
Honduras,HND,2016,0.53840005
Honduras,HND,2017,0.5371
Honduras,HND,2018,0.5366
Honduras,HND,2019,0.53620005
Honduras,HND,2020,0.53790003
Honduras,HND,2021,0.54080003
Honduras,HND,2022,0.5307
Honduras,HND,2023,0.5364
Hungary,HUN,1911,1.3199999
Hungary,HUN,1934,1.13
Hungary,HUN,1950,1.38
Hungary,HUN,1961,1.9095001
Hungary,HUN,1962,1.7888001
Hungary,HUN,1963,1.5708001
Hungary,HUN,1964,1.8557
Hungary,HUN,1965,2.1703002
Hungary,HUN,1966,2.1711001
Hungary,HUN,1967,2.5895002
Hungary,HUN,1968,2.5244
Hungary,HUN,1969,2.7141001
Hungary,HUN,1970,2.137
Hungary,HUN,1971,3.0809
Hungary,HUN,1972,3.1090002
Hungary,HUN,1973,3.4793003
Hungary,HUN,1974,3.752
Hungary,HUN,1975,3.2036002
Hungary,HUN,1976,3.8845003
Hungary,HUN,1977,4.0566
Hungary,HUN,1978,4.2871003
Hungary,HUN,1979,3.2667
Hungary,HUN,1980,4.7643
Hungary,HUN,1981,4.0098004
Hungary,HUN,1982,4.3999
Hungary,HUN,1983,4.4173
Hungary,HUN,1984,5.433
Hungary,HUN,1985,4.8449
Hungary,HUN,1986,4.3622003
Hungary,HUN,1987,4.4192004
Hungary,HUN,1988,5.4858003
Hungary,HUN,1989,5.2643
Hungary,HUN,1990,5.0771003
Hungary,HUN,1991,5.19
Hungary,HUN,1992,4.07
Hungary,HUN,1993,3.0649002
Hungary,HUN,1994,4.6033
Hungary,HUN,1995,4.1644
Hungary,HUN,1996,3.278
Hungary,HUN,1997,4.2153
Hungary,HUN,1998,4.1390004
Hungary,HUN,1999,3.5948002
Hungary,HUN,2000,3.6044002
Hungary,HUN,2001,4.3105
Hungary,HUN,2002,3.5212002
Hungary,HUN,2003,2.6408002
Hungary,HUN,2004,5.1174
Hungary,HUN,2005,4.5
Hungary,HUN,2006,4.0719
Hungary,HUN,2007,3.5875
Hungary,HUN,2008,5.0024
Hungary,HUN,2009,3.8546002
Hungary,HUN,2010,3.7038002
Hungary,HUN,2011,4.1994
Hungary,HUN,2012,3.7485
Hungary,HUN,2013,4.6386003
Hungary,HUN,2014,4.7288
Hungary,HUN,2015,5.1796002
Hungary,HUN,2016,5.3654003
Hungary,HUN,2017,5.4287004
Hungary,HUN,2018,5.1244
Hungary,HUN,2019,5.2949
Hungary,HUN,2020,5.4680004
Hungary,HUN,2021,5.9254003
Hungary,HUN,2022,4.4481
Hungary,HUN,2023,5.6423
India,IND,1961,0.8507001
India,IND,1962,0.88960004
India,IND,1963,0.7929001
India,IND,1964,0.72990006
India,IND,1965,0.9132001
India,IND,1966,0.82680005
India,IND,1967,0.8874001
India,IND,1968,1.1028001
India,IND,1969,1.1688001
India,IND,1970,1.2086
India,IND,1971,1.3066001
India,IND,1972,1.3799001
India,IND,1973,1.2708001
India,IND,1974,1.1719
India,IND,1975,1.3384001
India,IND,1976,1.4103001
India,IND,1977,1.3866
India,IND,1978,1.4798001
India,IND,1979,1.5683001
India,IND,1980,1.4356
India,IND,1981,1.6299001
India,IND,1982,1.6913002
India,IND,1983,1.8158002
India,IND,1984,1.8432001
India,IND,1985,1.8701
India,IND,1986,2.046
India,IND,1987,1.9162
India,IND,1988,2.0019002
India,IND,1989,2.2444
India,IND,1990,2.1211002
India,IND,1991,2.2814
India,IND,1992,2.394
India,IND,1993,2.3267
India,IND,1994,2.3796003
India,IND,1995,2.559
India,IND,1996,2.4828002
India,IND,1997,2.6789
India,IND,1998,2.4852002
India,IND,1999,2.5901003
India,IND,2000,2.7785
India,IND,2001,2.7081003
India,IND,2002,2.7621002
India,IND,2003,2.6100001
India,IND,2004,2.7132
India,IND,2005,2.6016002
India,IND,2006,2.6188002
India,IND,2007,2.7079
India,IND,2008,2.8022
India,IND,2009,2.9071002
India,IND,2010,2.8395002
India,IND,2011,2.9886003
India,IND,2012,3.1775002
India,IND,2013,3.1538002
India,IND,2014,3.1457002
India,IND,2015,2.7496002
India,IND,2016,3.0339
India,IND,2017,3.1999002
India,IND,2018,3.3682
India,IND,2019,3.5334
India,IND,2020,3.4398003
India,IND,2021,3.5208
India,IND,2022,3.5373
India,IND,2023,3.5207002
Iran,IRN,1961,0.79700005
Iran,IRN,1962,0.776
Iran,IRN,1963,0.72590005
Iran,IRN,1964,0.7088
Iran,IRN,1965,0.77610004
Iran,IRN,1966,0.8
Iran,IRN,1967,0.8
Iran,IRN,1968,0.8
Iran,IRN,1969,0.8
Iran,IRN,1970,0.8001
Iran,IRN,1971,0.726
Iran,IRN,1972,0.83120006
Iran,IRN,1973,0.80840003
Iran,IRN,1974,0.79770005
Iran,IRN,1975,0.9189001
Iran,IRN,1976,1.0494001
Iran,IRN,1977,1.0122001
Iran,IRN,1978,1.0401
Iran,IRN,1979,1.1258001
Iran,IRN,1980,0.9825001
Iran,IRN,1981,0.9017001
Iran,IRN,1982,1.0756
Iran,IRN,1983,0.9858
Iran,IRN,1984,1.082
Iran,IRN,1985,1.0704001
Iran,IRN,1986,1.1987
Iran,IRN,1987,1.1533
Iran,IRN,1988,1.108
Iran,IRN,1989,0.96050006
Iran,IRN,1990,1.2761
Iran,IRN,1991,1.4199001
Iran,IRN,1992,1.5330001
Iran,IRN,1993,1.5766001
Iran,IRN,1994,1.6028001
Iran,IRN,1995,1.7096001
Iran,IRN,1996,1.5827
Iran,IRN,1997,1.5947
Iran,IRN,1998,1.9346001
Iran,IRN,1999,1.8301
Iran,IRN,2000,1.5856
Iran,IRN,2001,1.7033001
Iran,IRN,2002,1.9950001
Iran,IRN,2003,2.0969
Iran,IRN,2004,2.2056003
Iran,IRN,2005,2.0585
Iran,IRN,2006,2.1317
Iran,IRN,2007,2.1997
Iran,IRN,2008,1.3343002
Iran,IRN,2009,1.8192
